MR ID,MR Date,Subject,ScanId,ScanType,SeriesDesc,Project,stat_mean,stat_snr,stat_stddev,AGAR_SFNR,PercentFluctuation,Drift,rdc,meanfwhmx,meanfwhmy,meanfwhmz,meanghost,meanbrightghost,driftfit,BIRN_HUMAN_MEAN,BIRN_HUMAN_SNR,BIRN_HUMAN_SFNR,BIRN_HUMAN_MEAN_MASKED_FWHMX,BIRN_HUMAN_MEAN_MASKED_FWHMY,BIRN_HUMAN_MEAN_MASKED_FWHMZ,XNAT_QCASSESSMENTDATA ID,Scanner,Subject Label
AGAR_ABCD07_20chBay1_20201023,2021-09-23,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1250.9,373.1,0.24,380.4,0.02,0.2,15.6,2.661,2.187,2.531,3.486,6.708,0.14,1495.8,441.1,449.2,3.941,3.504,4.818,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20201026,2021-02-26,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1194.0,363.8,0.22,364.3,0.02,0.17,17.3,2.664,2.194,2.622,3.516,6.775,0.08,1449.0,434.5,432.9,3.845,3.342,5.041,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20201026,2021-02-26,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,816.3,49.2,0.72,49.5,0.09,1.27,26.8,2.104,1.688,1.175,4.5,8.709,0.8,1048.9,70.4,69.0,2.292,1.946,1.766,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20201202,2020-12-02,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,824.7,48.2,0.76,50.2,0.09,1.26,23.9,2.102,1.69,1.238,4.514,8.469,0.9,1051.0,70.6,69.4,2.392,2.091,1.752,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20201202,2020-12-02,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1194.9,370.3,0.24,365.6,0.02,0.21,16.4,2.653,2.19,2.653,3.514,6.768,0.17,1442.0,434.3,432.7,4.373,4.135,5.104,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20201216,2020-12-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,853.7,49.5,0.7,51.3,0.08,1.46,27.5,2.102,1.692,1.208,4.379,8.237,1.08,1083.7,72.2,71.0,2.694,2.114,2.372,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20201216,2020-12-16,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1236.6,367.5,0.28,375.8,0.02,0.24,15.6,2.659,2.171,2.578,3.468,6.8,0.18,1504.8,440.7,448.1,4.993,3.763,6.72,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210106,2021-01-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,879.6,52.9,0.77,53.6,0.09,1.25,24.7,2.1,1.697,1.301,4.392,8.335,0.86,1097.1,72.8,72.3,2.922,2.261,2.864,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210106,2021-01-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1267.4,381.6,0.28,385.9,0.02,0.25,14.7,2.677,2.193,2.766,3.451,6.739,0.2,1512.8,419.6,450.7,5.76,4.234,7.999,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210128,2021-01-28,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1253.2,385.2,0.24,382.2,0.02,0.18,15.8,2.666,2.208,2.624,3.448,6.713,0.11,1511.1,470.8,452.5,3.879,3.553,5.097,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210128,2021-01-28,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,869.5,52.9,0.72,52.8,0.08,1.3,23.9,2.104,1.69,1.154,4.424,8.385,0.89,1094.8,74.4,72.2,2.308,1.963,1.779,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210205,2021-02-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1269.6,405.8,0.28,389.8,0.02,0.19,14.0,2.659,2.206,2.542,3.455,6.772,0.1,1516.8,466.9,456.3,4.274,3.318,5.595,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210205,2021-02-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,874.0,52.4,0.83,53.0,0.09,1.2,22.9,2.103,1.692,1.146,4.412,8.462,0.68,1101.5,75.7,72.6,2.391,1.896,1.834,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210305,2021-03-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1272.6,382.0,0.24,387.0,0.02,0.2,16.3,2.654,2.176,2.562,3.437,6.622,0.11,1518.2,432.3,454.3,5.297,3.986,7.006,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210305,2021-03-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,876.3,51.3,0.74,52.1,0.08,1.41,26.2,2.102,1.695,1.206,4.378,8.563,1.01,1096.0,71.9,71.4,2.778,2.135,2.547,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210315,2021-03-15,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1264.0,370.3,0.3,388.1,0.02,0.23,12.0,2.673,2.223,2.61,3.486,6.806,0.15,1511.8,446.0,456.0,4.905,3.654,6.71,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210315,2021-03-15,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,874.0,54.3,0.73,53.8,0.08,1.39,25.3,2.103,1.694,1.169,4.405,8.385,0.98,1097.1,75.2,72.8,2.596,2.002,2.23,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210325,2021-03-25,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1254.5,379.5,0.26,384.2,0.02,0.15,17.0,2.657,2.21,2.604,3.491,6.771,0.08,1494.1,451.2,451.3,3.048,2.629,3.572,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210325,2021-03-25,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,868.7,52.9,0.79,53.0,0.09,0.98,23.4,2.103,1.69,1.136,4.492,8.683,0.62,1087.0,72.2,71.9,2.187,1.787,1.479,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210409,2021-04-09,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1271.2,391.1,0.27,387.1,0.02,0.21,16.1,2.675,2.209,2.603,3.458,6.697,0.11,1521.4,449.7,452.4,5.482,3.892,7.545,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210409,2021-04-09,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,878.4,51.6,0.7,53.6,0.08,1.23,26.6,2.103,1.694,1.144,4.427,8.724,0.89,1102.7,72.6,73.0,2.803,2.069,2.548,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210512,2021-05-12,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1228.2,382.1,0.29,375.4,0.02,0.15,12.6,2.697,2.221,2.638,3.367,6.409,0.09,1479.7,423.0,441.7,5.605,3.892,7.675,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210512,2021-05-12,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,847.6,49.3,0.8,50.3,0.09,1.57,23.4,2.104,1.702,1.163,4.338,8.431,1.06,1070.0,71.2,70.7,2.85,2.127,2.678,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210616,2021-06-16,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1285.2,401.0,0.23,395.4,0.02,0.24,15.9,2.673,2.181,2.673,3.398,6.522,0.18,1538.3,447.1,460.5,4.467,4.026,5.351,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210616,2021-06-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,899.0,54.7,0.74,54.4,0.08,1.06,24.3,2.103,1.689,1.225,4.375,8.47,0.68,1116.9,76.1,73.5,2.417,2.088,1.843,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210716,2021-07-16,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1181.5,360.8,0.28,358.3,0.02,0.17,16.0,2.69,2.22,2.594,3.516,6.708,0.09,1439.5,431.8,428.9,3.786,3.47,4.399,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210716,2021-07-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,810.7,49.6,0.71,48.3,0.09,1.0,27.0,2.102,1.69,1.182,4.491,8.629,0.61,1047.6,71.3,68.2,2.273,1.935,1.602,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210816,2021-08-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,830.2,49.2,0.7,50.1,0.08,1.63,27.0,2.103,1.696,1.154,4.408,8.334,1.13,1059.9,71.2,69.9,2.678,2.022,2.372,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20210816,2021-08-16,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1203.3,368.7,0.24,366.6,0.02,0.21,15.0,2.67,2.181,2.646,3.479,6.876,0.14,1463.2,442.9,435.2,4.965,3.607,6.686,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211007,2021-10-07,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,838.9,49.1,0.75,49.9,0.09,0.96,23.4,2.103,1.69,1.147,4.413,8.646,0.45,1069.9,70.5,70.2,2.188,1.813,1.455,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211007,2021-10-07,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1217.4,368.2,0.25,370.5,0.02,0.2,16.2,2.698,2.231,2.622,3.458,6.617,0.12,1470.3,437.6,438.7,2.908,2.463,3.07,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211202,2021-12-02,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,858.4,52.3,0.74,52.0,0.09,1.08,26.0,2.103,1.689,1.158,4.4,8.495,0.78,1084.1,73.2,71.7,2.478,1.929,2.035,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211202,2021-12-02,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1243.5,387.6,0.26,380.1,0.02,0.19,16.1,2.648,2.176,2.482,3.424,6.442,0.13,1501.5,451.9,453.3,5.001,3.645,6.911,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211206,2021-12-06,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,802.3,53.7,0.69,53.1,0.09,1.0,24.8,2.114,1.701,1.16,3.82,7.055,0.51,1008.1,75.4,72.9,2.231,1.815,1.548,,MRC35177,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211206,2021-12-06,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1147.3,365.1,0.26,384.5,0.02,0.29,13.8,2.724,2.252,2.691,2.683,4.493,0.22,1376.3,432.5,450.9,3.487,2.863,4.281,,MRC35177,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211210,2021-12-10,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,862.3,50.6,0.81,52.5,0.09,1.39,23.0,2.103,1.699,1.231,4.452,8.685,0.92,1093.4,73.1,72.5,2.839,2.133,2.697,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211210,2021-12-10,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1239.5,367.6,0.27,380.9,0.02,0.2,13.1,2.665,2.198,2.656,3.432,6.474,0.14,1503.1,418.2,454.5,5.398,3.988,7.383,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211217,2021-12-17,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1252.3,384.9,0.21,378.9,0.02,0.19,17.2,2.662,2.161,2.607,3.358,6.326,0.13,1513.1,448.7,449.0,5.483,4.006,7.518,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211217,2021-12-17,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,871.0,51.4,0.76,51.2,0.09,1.45,26.2,2.104,1.702,1.161,4.282,8.718,0.96,1095.6,72.5,71.3,2.774,2.106,2.49,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211229,2021-12-29,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1234.5,364.7,0.25,374.3,0.02,0.22,15.6,2.663,2.177,2.618,3.435,6.487,0.17,1493.9,436.1,446.6,5.103,4.245,6.621,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20211229,2021-12-29,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,853.6,51.7,0.74,50.9,0.09,1.72,26.5,2.104,1.701,1.246,4.43,8.622,1.18,1081.3,72.7,70.8,2.725,2.171,2.466,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220111,2022-01-11,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1239.0,378.4,0.25,377.2,0.02,0.22,15.7,2.676,2.195,2.722,3.402,6.41,0.13,1492.1,417.7,444.5,5.632,3.937,7.728,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220111,2022-01-11,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,858.6,51.2,0.76,51.8,0.09,1.49,23.8,2.103,1.702,1.213,4.4,8.483,1.16,1081.3,72.1,71.7,2.898,2.166,2.778,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220119,2022-01-19,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1254.8,382.6,0.21,383.0,0.02,0.19,18.3,2.671,2.178,2.631,3.378,6.341,0.13,1517.1,418.9,454.1,5.705,3.892,7.931,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220119,2022-01-19,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,872.8,48.8,0.73,52.8,0.08,1.21,26.3,2.105,1.699,1.156,4.377,8.659,0.91,1098.1,71.4,72.4,2.831,2.12,2.622,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220131,2022-01-31,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,870.7,53.9,0.67,53.4,0.08,1.01,28.2,2.105,1.688,1.151,4.342,8.149,0.53,1099.4,74.2,72.5,2.251,1.849,1.598,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220131,2022-01-31,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1260.1,372.5,0.25,381.7,0.02,0.22,17.2,2.66,2.172,2.604,3.431,6.577,0.14,1511.3,445.9,448.8,4.001,3.341,5.088,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220221,2022-02-21,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1240.1,371.6,0.28,376.8,0.02,0.27,14.5,2.678,2.178,2.629,3.434,6.481,0.18,1501.5,453.2,442.1,4.358,3.757,5.401,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220221,2022-02-21,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,855.8,51.6,0.75,51.7,0.09,1.26,25.9,2.104,1.687,1.149,4.442,8.589,0.92,1089.6,73.2,71.6,2.368,1.935,1.8,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220311,2022-03-11,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1235.8,359.2,0.28,371.4,0.02,0.21,14.4,2.679,2.178,2.621,3.391,6.401,0.14,1490.2,429.3,436.7,5.025,3.802,6.488,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220311,2022-03-11,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,847.8,49.5,0.72,50.2,0.09,1.62,26.7,2.104,1.697,1.159,4.305,8.378,1.18,1080.9,71.7,70.4,2.743,2.047,2.473,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220323,2022-03-23,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1272.8,393.6,0.26,387.6,0.02,0.22,14.2,2.658,2.184,2.565,3.395,6.431,0.14,1533.0,447.7,460.8,5.134,3.71,7.037,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220323,2022-03-23,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,877.7,51.4,0.76,52.9,0.09,1.65,25.9,2.104,1.696,1.165,4.368,8.59,1.17,1109.1,74.7,72.6,2.767,2.071,2.569,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220401,2022-04-01,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,878.8,52.3,0.71,52.6,0.08,0.91,25.6,2.103,1.689,1.154,4.291,8.501,0.58,1098.8,72.7,71.9,2.252,1.914,1.675,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220401,2022-04-01,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1272.8,387.5,0.26,385.7,0.02,0.26,15.5,2.663,2.186,2.558,3.368,6.291,0.17,1505.1,453.3,449.4,3.913,3.411,4.978,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220412,2022-04-12,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,860.9,54.0,0.75,51.6,0.09,1.35,25.2,2.103,1.695,1.151,4.335,8.367,0.87,1087.7,72.4,71.2,2.731,2.052,2.501,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220412,2022-04-12,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1249.4,374.2,0.29,377.7,0.02,0.21,12.7,2.686,2.178,2.66,3.395,6.441,0.12,1499.1,442.0,441.3,4.922,3.608,6.642,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220513,2022-05-13,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,877.0,52.8,0.73,53.7,0.08,1.36,27.0,2.105,1.702,1.152,4.35,8.205,0.96,1102.4,74.6,73.0,2.822,2.096,2.656,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220513,2022-05-13,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1263.2,390.4,0.28,386.5,0.02,0.19,12.6,2.664,2.206,2.593,3.412,6.546,0.11,1517.9,410.5,455.4,5.349,3.814,7.497,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220531,2022-05-31,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1266.5,380.6,0.29,385.2,0.02,0.25,13.7,2.686,2.202,2.58,3.433,6.618,0.16,1538.1,459.7,456.7,4.895,3.598,6.584,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220531,2022-05-31,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,878.6,51.4,0.73,52.8,0.08,1.43,26.0,2.105,1.694,1.152,4.346,8.272,0.98,1116.3,73.8,72.7,2.625,1.988,2.305,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220616,2022-06-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,849.3,50.0,0.72,52.0,0.08,1.42,25.9,2.104,1.693,1.152,4.453,8.682,1.07,1088.4,72.3,72.0,2.535,1.951,2.101,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220616,2022-06-16,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1225.6,371.5,0.26,376.3,0.02,0.21,17.0,2.673,2.195,2.587,3.459,6.557,0.13,1498.2,429.7,448.0,4.274,3.431,5.832,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220624,2022-06-24,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1308.2,399.6,0.24,395.9,0.02,0.22,16.7,2.668,2.178,2.56,3.385,6.437,0.18,1557.6,450.8,460.7,5.145,3.768,7.223,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220624,2022-06-24,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,904.7,53.7,0.71,54.4,0.08,1.39,26.9,2.104,1.698,1.161,4.277,8.459,0.99,1131.5,75.1,73.8,2.816,2.071,2.612,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220715,2022-07-15,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1304.2,400.4,0.25,395.0,0.02,0.21,17.0,2.666,2.178,2.585,3.374,6.408,0.15,1555.6,468.5,458.8,5.414,3.9,7.656,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220715,2022-07-15,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,905.5,54.2,0.72,54.8,0.08,1.44,25.4,2.105,1.7,1.149,4.327,8.843,1.07,1124.3,75.5,73.8,2.877,2.1,2.723,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220728,2022-07-28,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,884.8,53.4,0.68,54.1,0.08,1.23,28.7,2.105,1.69,1.137,4.321,8.359,0.86,1130.0,76.5,74.2,2.383,1.953,1.842,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220728,2022-07-28,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1271.0,401.4,0.27,390.0,0.02,0.3,14.1,2.662,2.205,2.549,3.431,6.551,0.24,1549.8,479.5,468.5,4.371,3.6,5.506,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220805,2022-08-05,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,900.3,53.1,0.68,55.1,0.08,1.24,26.4,2.103,1.698,1.142,4.395,8.308,0.8,1116.7,75.4,73.6,2.765,2.069,2.552,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220805,2022-08-05,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1301.0,403.1,0.23,397.1,0.02,0.16,17.3,2.644,2.169,2.513,3.407,6.526,0.11,1543.6,461.3,465.3,5.301,3.791,7.406,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220816,2022-08-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,899.7,52.8,0.75,54.0,0.08,0.97,24.6,2.103,1.691,1.223,4.354,8.662,0.51,1115.1,73.5,72.4,2.409,2.087,1.878,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220816,2022-08-16,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1306.5,378.1,0.22,398.4,0.02,0.17,17.5,2.658,2.169,2.588,3.435,6.608,0.11,1540.3,453.5,462.7,4.238,3.892,5.248,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220825,2022-08-25,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,910.4,52.9,0.76,53.9,0.08,1.14,25.5,2.104,1.701,1.155,4.258,8.41,0.79,1125.5,73.3,72.9,2.884,2.129,2.698,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220825,2022-08-25,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1317.8,393.0,0.27,397.3,0.02,0.15,14.7,2.698,2.179,2.722,3.374,6.446,0.09,1555.0,434.6,452.2,5.372,3.869,7.508,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220902,2022-09-02,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1188.4,364.5,0.26,367.6,0.02,0.22,13.8,2.655,2.16,2.566,3.451,6.394,0.16,1380.3,424.4,422.5,3.428,2.972,4.083,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220902,2022-09-02,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,835.5,50.7,0.76,49.8,0.09,1.44,24.3,2.103,1.697,1.145,4.184,8.04,1.03,1011.4,69.5,68.6,2.236,1.872,1.587,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220909,2022-09-09,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1260.6,383.4,0.24,380.5,0.02,0.14,18.4,2.675,2.195,2.565,3.451,6.749,0.08,1544.3,455.5,458.8,2.905,2.589,3.32,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220909,2022-09-09,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,882.1,52.4,0.77,51.8,0.09,0.79,23.2,2.104,1.695,1.15,4.324,8.121,0.41,1118.3,72.7,71.6,2.196,1.8,1.469,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220916,2022-09-16,HCPIntradb_S04439,8,fMRI,ABCD_QA_fMRI,Prisma_QC,873.8,53.5,0.76,53.1,0.09,1.11,24.5,2.102,1.691,1.192,4.346,8.198,0.76,1095.7,74.0,72.4,2.38,1.972,1.853,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220916,2022-09-16,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1264.3,363.9,0.21,386.7,0.02,0.21,19.2,2.639,2.15,2.506,3.439,6.55,0.13,1507.5,446.1,455.6,3.893,3.408,4.834,,AWP166158,AGAR_ABCD07
AGAR_ABCD07_20chBay1_20220923,2022-09-23,HCPIntradb_S04439,10,fMRI,FBIRN_QA_fMRI_flip77,Prisma_QC,1234.5,370.2,0.29,371.5,0.02,0.22,12.3,2.68,2.192,2.586,3.465,6.549,0.12,1490.3,444.1,438.2,3.226,2.785,3.786,,AWP166158,AGAR_ABCD07
